callsign,flight_number,date,aircraft_type_icao,origin_iata,destination_iata,origin_latitude_deg,origin_longitude_deg,destination_latitude_deg,destination_longitude_deg,origin_country,destination_country,duration_hours,total_distance_km,great_circle_distance_km,great_circle_ratio,LTO_CO2_kg,CCD_CO2_kg,Total_CO2_kg
VLG5U,,,A20N,TFN,BIO,28.482752,-16.341707,43.301102,-2.91061,ES,ES,2.67,2107.1,2038.563498627443,0.967473541183353,685.35,16735.09,17420.44
VLG8020,VY8020,2021-07-03,A321,BCN,ORY,41.2971,2.07846,48.72333,2.37944,ES,FR,1.33,941.96,828.7265205749744,0.8797895033493719,689.1,10822.48,11511.58
VLG8VK,,,A319,EAS,BCN,43.356499,-1.79061,41.2971,2.07846,ES,ES,0.79,454.38,391.87024094550543,0.8624284540373816,725.0,4577.34,5302.34
VLG27SY,,,A321,PMI,BCN,39.551701,2.73881,41.2971,2.07846,ES,ES,0.6,265.88,201.97414078485818,0.7596439776773665,689.1,3922.96,4612.06
VLG426G,,,A320,BCN,MAH,41.2971,2.07846,39.862598,4.21865,ES,ES,0.48,262.03,241.05794119782644,0.9199631385636242,806.3,3369.62,4175.92
VLG160L,,,A20N,TFN,BCN,28.482752,-16.341707,41.2971,2.07846,ES,ES,2.8,2304.2,2194.5818224297977,0.9524267956035926,685.35,18216.85,18902.2
VLG146W,VY1467,,A20N,TFN,PMI,28.482752,-16.341707,39.551701,2.73881,ES,ES,2.77,2243.98,2146.8797046128448,0.9567285379606079,685.35,17764.13,18449.48
VLG3983,VY3983,2021-07-03,A320,VLC,SCQ,39.4893,-0.481625,42.896301,-8.41514,ES,ES,1.17,777.17,771.688912863779,0.9929473768464803,806.3,7925.78,8732.08
VLG819B,VY6366,2021-07-03,A20N,SVQ,SCQ,37.417999,-5.89311,42.896301,-8.41514,ES,ES,1.08,744.19,645.7015760990173,0.8676568834558611,685.35,6488.97,7174.33
VLG1301,VY1301,2021-07-03,A320,ALC,BCN,38.2822,-0.558156,41.2971,2.07846,ES,ES,0.81,500.97,403.86762427607465,0.8061712762761735,806.3,5482.93,6289.23
VLG26GU,,,A320,PMI,ALC,39.551701,2.73881,38.2822,-0.558156,ES,ES,0.67,365.95,318.2411043285507,0.8696300159271778,806.3,4288.74,5095.04
VLG6KZ,,,A320,MAH,ALC,39.862598,4.21865,38.2822,-0.558156,ES,ES,1.01,519.61,448.18374023397746,0.8625387121763967,806.3,5647.79,6454.09
VLG7XD,,,A20N,BCN,PMI,41.2971,2.07846,39.551701,2.73881,ES,ES,0.5,239.76,201.97414078485818,0.8424013212581672,685.35,2696.76,3382.11
VLG18KW,,,A321,PMI,BCN,39.551701,2.73881,41.2971,2.07846,ES,ES,0.54,252.76,201.97414078485818,0.7990747775947863,689.1,3789.06,4478.16
VLG35VX,,,A321,IBZ,BCN,38.872898,1.37312,41.2971,2.07846,ES,ES,0.61,336.26,276.1640126138499,0.8212811890021111,689.1,4641.2,5330.3
VLG7MQ,,,A320,BCN,IBZ,41.2971,2.07846,38.872898,1.37312,ES,ES,0.54,307.04,276.1640126138499,0.8994398534843989,806.3,3767.71,4574.01
VLG5KF,,,A20N,LPA,AGP,27.9319,-15.3866,36.6749,-4.49911,ES,ES,1.96,1556.82,1409.5966789996837,0.9054333057127245,685.35,12598.18,13283.53
VLG400E,,,A321,,BCN,,,41.2971,2.07846,,ES,0.39,223.89,222.3609074176034,0.9931703399776829,689.1,3494.44,4183.54
VLG72UR,,,A320,BCN,OPO,41.2971,2.07846,41.2481002808,-8.68138980865,ES,PT,1.46,958.55,898.6932487339297,0.9375548993103435,806.3,9529.99,10336.29
VLG8LP,,,A319,PSA,BCN,43.683899,10.3927,41.2971,2.07846,IT,ES,1.45,897.77,731.1671552246128,0.8144259166875846,725.0,8121.83,8846.83
VLG52GM,,,A320,SVQ,BIO,37.417999,-5.89311,43.301102,-2.91061,ES,ES,0.98,729.65,701.1793550512668,0.9609804084852558,806.3,7505.49,8311.79
VLG8GP,,,A320,SVQ,PMI,37.417999,-5.89311,39.551701,2.73881,ES,ES,1.13,842.64,787.5419591764767,0.9346125975226391,806.3,8504.83,9311.13
VLG97E,VY1420,2021-07-03,A320,BCN,BIO,41.2971,2.07846,43.301102,-2.91061,ES,ES,0.75,455.47,454.4265545865526,0.9977090798220576,806.3,5080.5,5886.8
VLG6RB,,,A320,BCN,IBZ,41.2971,2.07846,38.872898,1.37312,ES,ES,0.61,310.08,276.1640126138499,0.8906218157051402,806.3,3794.6,4600.9
VLG6EY,,,A320,BCN,SCQ,41.2971,2.07846,42.896301,-8.41514,ES,ES,1.44,922.66,883.2840940369294,0.9573234929843382,806.3,9212.56,10018.86
VLG1K,,,A319,ORY,FLR,48.72333,2.37944,43.808558,11.202822,FR,IT,1.27,919.63,870.1231310287112,0.9461665354856966,725.0,8296.58,9021.58
VLG5PM,,,A320,PMI,BIO,39.551701,2.73881,43.301102,-2.91061,ES,ES,1.06,658.61,628.7777466980907,0.9547042205525131,806.3,6877.17,7683.47
VLG9MB,,,A20N,LPA,SCQ,27.9319,-15.3866,42.896301,-8.41514,ES,ES,2.6,1926.56,1778.2694370922056,0.9230283183976651,685.35,15377.82,16063.17
VLG6601,VY6601,2021-07-03,A20N,PMO,BCN,38.175999,13.091,41.2971,2.07846,IT,ES,1.58,1035.64,1002.7208032703703,0.9682136681379342,685.35,8680.04,9365.4
VLG96UB,,,A320,NCE,BCN,43.658401,7.21587,41.2971,2.07846,FR,ES,0.94,536.38,496.3143585843382,0.9253036253856188,806.3,5796.11,6602.41
VLG8860,VY8860,2021-07-03,A320,OPO,ORY,41.2481002808,-8.68138980865,48.72333,2.37944,PT,FR,1.71,1339.86,1200.9393752707913,0.8963170594470999,806.3,12902.49,13708.79
VLG89WF,,,A321,ORY,BCN,48.72333,2.37944,41.2971,2.07846,FR,ES,1.3,860.38,826.1261861437757,0.9601875754245516,689.1,9989.94,10679.04
VLG737G,,,A320,BIO,AGP,43.301102,-2.91061,36.6749,-4.49911,ES,ES,1.17,802.89,749.1098254526187,0.9330167587746998,806.3,8153.26,8959.56
VLG14NW,,,A320,VGO,BCN,42.2318,-8.62677,41.2971,2.07846,ES,ES,1.32,965.26,893.3736816402045,0.9255264712514809,806.3,9589.34,10395.64
VLG810K,,,A320,LCG,BCN,43.302101,-8.37726,41.2971,2.07846,ES,ES,1.34,945.36,887.7084148378394,0.9390162634740622,806.3,9413.33,10219.63
VLG3831,VY3831,2021-07-03,A320,MAH,MAD,39.862598,4.21865,40.471926,-3.56264,ES,ES,1.24,721.54,664.6434010700202,0.9211456067162185,806.3,7433.76,8240.06
VLG2Z,,,A20N,BCN,SVQ,41.2971,2.07846,37.417999,-5.89311,ES,ES,1.3,830.93,809.3073341596748,0.9739777528307738,685.35,7141.07,7826.42
VLG68EL,VY6331,2021-07-03,A321,MXP,BCN,45.6306,8.72811,41.2971,2.07846,IT,ES,1.2,752.14,720.8202148323408,0.958359101805968,689.1,8885.33,9574.43
VLG3CX,VY3303,2021-07-03,A320,FCO,IBZ,41.804532,12.251998,38.872898,1.37312,IT,ES,1.46,982.37,964.8760866137894,0.9821921339350647,806.3,9740.67,10546.97
VLG3419,VY3419,2021-07-03,A20N,MAD,IBZ,40.471926,-3.56264,38.872898,1.37312,ES,ES,0.88,552.26,458.2622084769625,0.8297943151359187,685.35,5046.08,5731.43
VLG6FU,,,A320,LPA,AGP,27.9319,-15.3866,36.6749,-4.49911,ES,ES,1.93,1445.01,1409.5966789996837,0.9754926810192897,806.3,13832.48,14638.78
VLG698X,,,A320,OVD,BCN,43.563599,-6.03462,41.2971,2.07846,ES,ES,1.11,757.94,711.6074806269959,0.9388704655078184,806.3,7755.7,8562.0
VLG195M,,,A320,MAH,BIO,39.862598,4.21865,43.301102,-2.91061,ES,ES,1.26,806.5,705.1854857633607,0.8743775396941856,806.3,8185.19,8991.49
VLG80CY,,,A321,VCE,BCN,45.505299,12.3519,41.2971,2.07846,IT,ES,1.56,993.62,951.7841762734599,0.9578955498817052,689.1,11349.68,12038.78
VLG3257,VY3257,2021-07-03,A20N,TFN,SVQ,28.482752,-16.341707,37.417999,-5.89311,ES,ES,1.91,1469.78,1390.190930588451,0.9458496717797569,685.35,11943.83,12629.18
VLG91FN,,,A20N,PMI,FCO,39.551701,2.73881,41.804532,12.251998,ES,IT,1.28,924.37,839.930245688399,0.9086515634306599,685.35,7843.53,8528.89
VLG85GP,VY3279,2021-07-03,A320,TFN,AGP,28.482752,-16.341707,36.6749,-4.49911,ES,ES,1.9,1510.93,1433.6109262243474,0.9488268326291406,806.3,14415.51,15221.81
VLG79UT,,,A320,BCN,AGP,41.2971,2.07846,36.6749,-4.49911,ES,ES,1.25,806.5,765.9939217775354,0.9497754764755554,806.3,8185.19,8991.49
VLG7HD,,,A320,NAP,BCN,40.886002,14.2908,41.2971,2.07846,IT,ES,1.57,1034.64,1023.6451456339067,0.9893732560445243,806.3,10202.97,11009.27
VLG7Y,VY8829,,A320,ORY,,48.72333,2.37944,,,FR,,1.58,1141.55,1082.08644717865,0.9479098131300863,806.3,11148.53,11954.83
VLG5D,VY2480,,A20N,,ORY,,,48.72333,2.37944,,FR,1.58,1094.08,1068.6601969316696,0.9767660472101397,685.35,9119.38,9804.74
VLG73TK,,,A20N,ORY,VLC,48.72333,2.37944,39.4893,-0.481625,FR,ES,1.59,1077.94,1051.7121080119514,0.9756685047516108,685.35,8998.05,9683.4
VLG1376,VY1376,2021-07-03,A320,AMS,ALC,52.308601,4.76389,38.2822,-0.558156,NL,ES,2.37,1634.75,1613.210101726537,0.9868237355721284,806.3,15510.64,16316.94
VLG66WQ,,,A320,MUC,BCN,48.353802,11.7861,41.2971,2.07846,DE,ES,1.72,1155.72,1084.6444825257145,0.9385010924148708,806.3,11273.86,12080.16
VLG8SV,,,A320,ORY,PMI,48.72333,2.37944,39.551701,2.73881,FR,ES,1.56,1051.06,1020.275488157988,0.9707109852510685,806.3,10348.2,11154.5
VLG850B,,,A20N,ORY,SVQ,48.72333,2.37944,37.417999,-5.89311,FR,ES,2.11,1451.69,1423.481167604048,0.9805682808340954,685.35,11807.83,12493.19
VLG1227,VY1227,2021-07-03,A20N,PMI,BOD,39.551701,2.73881,44.82865,-0.715356,ES,FR,1.06,706.48,651.9724581609121,0.9228463058556676,685.35,6205.48,6890.83
VLG8058,VY8058,2021-07-03,A320,IBZ,SCQ,38.872898,1.37312,42.896301,-8.41514,ES,ES,1.48,971.06,935.7947282632668,0.9636837355706824,806.3,9640.64,10446.94
VLG1869,VY1869,2021-07-03,A320,STR,BCN,48.689899,9.22196,41.2971,2.07846,DE,ES,1.6,1039.4,994.691813296909,0.956986543483653,806.3,10245.07,11051.37
VLG5SN,,,A320,ALC,ACE,38.2822,-0.558156,28.945499,-13.6052,ES,ES,2.34,1691.31,1590.0495494340014,0.9401289825247894,806.3,16010.88,16817.18
VLG47NW,VY2012,2021-07-03,A321,BCN,GRX,41.2971,2.07846,37.188702,-3.77736,ES,ES,1.11,730.45,680.1614947055176,0.9311540758512117,689.1,8663.98,9353.08
VLG737Q,VY7831,2021-07-03,A321,LGW,BCN,51.148744,-0.185739,41.2971,2.07846,GB,ES,1.64,1137.42,1109.093782491985,0.9750960792776502,689.1,12817.18,13506.28
VLG7364,VY7364,2021-07-03,A320,BCN,TNG,41.2971,2.07846,35.731741,-5.921459,ES,MA,1.55,1019.62,930.7083092654183,0.9127991891738277,806.3,10070.12,10876.42
VLG34HQ,,,A320,SCQ,MAH,42.896301,-8.41514,39.862598,4.21865,ES,ES,1.42,1141.11,1105.518339080198,0.9688096143931769,806.3,11144.64,11950.94
VLG5BH,,,A321,BCN,MAH,41.2971,2.07846,39.862598,4.21865,ES,ES,0.47,262.4,241.05794119782644,0.9186659344429362,689.1,3887.44,4576.54
VLG8461,VY8461,2021-07-03,A320,LIS,BCN,38.7813,-9.13592,41.2971,2.07846,PT,ES,1.33,1052.59,994.0360676965066,0.9443715669885774,806.3,10361.73,11168.03
VLG6865,VY6865,2021-07-03,A319,CTA,FLR,37.466801,15.0664,43.808558,11.202822,IT,IT,1.28,818.14,776.7391101558856,0.9493963260027447,725.0,7485.26,8210.26
VLG1173,VY1174,,A20N,FUE,VLC,28.4527,-13.8638,39.4893,-0.481625,ES,ES,2.25,1767.58,1732.602373392859,0.9802115736729647,685.35,14182.64,14867.99
VLG187Z,VY6294,,A20N,,FCO,,,41.804532,12.251998,,IT,1.84,1439.58,1409.8691492826406,0.9793614452011286,685.35,11716.79,12402.15
VLG8AQ,VY1265,2021-07-03,A20N,BCN,ARN,41.2971,2.07846,59.64849,17.928829,ES,SE,3.09,2486.76,2315.0055044646356,0.9309324198815468,685.35,19589.3,20274.66
VLG377G,,,A320,IBZ,OVD,38.872898,1.37312,43.563599,-6.03462,ES,ES,1.31,880.12,809.3520077277616,0.919592791582695,806.3,8836.32,9642.62
VLG8981,VY8981,2021-07-03,A321,BRU,BCN,50.901402,4.48444,41.2971,2.07846,BE,ES,1.67,1128.66,1083.8219191144028,0.9602731727131313,689.1,12727.79,13416.89
VLG3356,VY3356,2021-07-03,A320,FCO,PVK,41.804532,12.251998,38.925499,20.765301,IT,GR,1.14,874.46,788.6812429666145,0.9019065971761023,806.3,8786.26,9592.56
VLG77XZ,,,A20N,,TFS,,,28.0445,-16.5725,,ES,2.2,1733.33,1717.8414922745053,0.9910643052820325,685.35,13925.15,14610.51
VLG49TG,,,A320,ALC,CWL,38.2822,-0.558156,51.396702,-3.34333,ES,GB,2.03,1570.92,1474.4756448015419,0.9386064502339659,806.3,14946.1,15752.4
VLG404P,,,A320,BCN,PMI,41.2971,2.07846,39.551701,2.73881,ES,ES,0.46,239.9,201.97414078485818,0.841909715651764,806.3,3173.89,3980.19
VLG360R,VY8301,2021-07-03,A320,AMS,BCN,52.308601,4.76389,41.2971,2.07846,NL,ES,1.97,1283.6,1241.180855776778,0.9669529882960253,806.3,12404.89,13211.19
VLG786T,,,A320,AGP,ORY,36.6749,-4.49911,48.72333,2.37944,ES,FR,1.89,1522.16,1451.434494684693,0.9535360899542051,806.3,14514.84,15321.14
VLG19M,VY3171,2021-07-03,A20N,ACE,PMI,28.945499,-13.6052,39.551701,2.73881,ES,ES,2.96,2094.79,1904.6161413852135,0.9092157884013259,685.35,16642.54,17327.9
VLG76RP,,,A321,ORY,BCN,48.72333,2.37944,41.2971,2.07846,FR,ES,1.35,862.28,826.1261861437757,0.9580718399403625,689.1,10009.33,10698.43
VLG72ED,VY8101,2021-07-03,A320,ATH,BCN,37.936401,23.9445,41.2971,2.07846,GR,ES,2.76,1940.75,1904.5761897970913,0.9813609119139978,806.3,18217.05,19023.35
VLG1540,VY1540,2021-07-03,A320,BIO,FCO,43.301102,-2.91061,41.804532,12.251998,ES,IT,1.8,1389.25,1251.3745471834218,0.9007554775479012,806.3,13339.32,14145.62
VLG51HM,VY1871,2021-07-03,A320,CPH,BCN,55.617900848389,12.656000137329,41.2971,2.07846,DK,ES,2.52,1821.39,1768.6367499072278,0.971036817983643,806.3,17161.38,17967.68
VLG2702,VY2702,2021-07-03,A320,BIO,OPO,43.301102,-2.91061,41.2481002808,-8.68138980865,ES,PT,0.94,577.53,526.6849851425562,0.9119612576706946,806.3,6160.06,6966.36
VLG2614,VY2614,2021-07-03,A320,BIO,XRY,43.301102,-2.91061,36.744598,-6.06011,ES,ES,1.16,784.94,776.6778162053274,0.9894741205765121,806.3,7994.5,8800.8
VLG867C,LG2214,,A320,BCN,SVQ,41.2971,2.07846,37.417999,-5.89311,ES,ES,1.3,829.61,809.3073341596748,0.9755274576724905,806.3,8389.58,9195.88
VLG449H,VY3931,2021-07-03,A320,PMI,GRX,39.551701,2.73881,37.188702,-3.77736,ES,ES,1.05,689.55,625.7047935951982,0.9074103307884828,806.3,7150.82,7957.12
VLG59TN,VY8306,,A321,,,,,,,,,2.67,2210.48,2167.190414952404,0.9804162059608791,689.1,23767.96,24457.06
VLG8477,VY8477,2021-07-03,A320,OPO,BCN,41.2481002808,-8.68138980865,41.2971,2.07846,PT,ES,1.28,974.09,898.6932487339297,0.9225977566076335,806.3,9667.43,10473.73
VLG84EE,,,A20N,ACE,BIO,28.945499,-13.6052,43.301102,-2.91061,ES,ES,2.46,1941.0,1859.4320662390228,0.9579763350020726,685.35,15486.38,16171.73
VLG83YK,VY8364,2021-07-03,A20N,AMS,AGP,52.308601,4.76389,36.6749,-4.49911,NL,ES,2.66,1927.16,1883.725013846451,0.9774616606023635,685.35,15382.33,16067.68
VLG65JK,,,A320,SVQ,LPA,37.417999,-5.89311,27.9319,-15.3866,ES,ES,1.91,1427.69,1377.5875868198211,0.9649066581819731,806.3,13679.3,14485.6
VLG3PY,,,A321,TFN,BCN,28.482752,-16.341707,41.2971,2.07846,ES,ES,2.95,2350.73,2194.5818224297977,0.9335746012642021,689.1,25199.24,25888.34
VLG79GC,,,A20N,FUE,BCN,28.4527,-13.8638,41.2971,2.07846,ES,ES,2.7,2091.9,2031.9651804545992,0.9713490991226154,685.35,16620.82,17306.17
VLG741A,,,A320,AGP,NTE,36.6749,-4.49911,47.153198,-1.61073,ES,FR,1.64,1255.86,1189.2049787577341,0.9469247995459161,806.3,12159.55,12965.85
VLG80LH,,,A320,BCN,HAM,41.2971,2.07846,53.630402,9.98823,ES,DE,2.1,1661.27,1492.6173256487548,0.8984796725690314,806.3,15745.2,16551.5
VLG97CF,,,A20N,IBZ,MAD,38.872898,1.37312,40.471926,-3.56264,ES,ES,0.8,468.22,458.2622084769625,0.9787326651509172,685.35,4414.28,5099.63
VLG8653,VY8653,2021-07-03,A320,PRG,BCN,50.100874,14.259911,41.2971,2.07846,CZ,ES,2.04,1411.29,1358.0777385116194,0.9622953032414453,806.3,13534.25,14340.55
VLG33VE,,,A319,FLR,OLB,43.808558,11.202822,40.898953,9.518457,IT,IT,0.83,457.64,352.1606016457411,0.7695144691148963,725.0,4603.4,5328.4
VLG995E,,,A321,BCN,MRS,41.2971,2.07846,43.438088,5.2125,ES,FR,0.69,435.0,351.2602856545522,0.8074949095506947,689.1,5648.86,6337.96
VLG91HE,,,A20N,FUE,ORY,28.4527,-13.8638,48.72333,2.37944,ES,FR,3.4,2744.63,2647.2518146574657,0.9645204689366019,685.35,21527.92,22213.28
VLG7515,VY7515,2021-07-03,A320,SCQ,ZRH,42.896301,-8.41514,47.458056,8.548056,ES,CH,1.82,1506.26,1412.5846198931424,0.9378092891619922,806.3,14374.21,15180.51
VLG3062,VY3062,2021-07-03,A20N,GRX,LPA,37.188702,-3.77736,27.9319,-15.3866,ES,ES,2.06,1529.13,1495.9470463938399,0.9782994555033514,685.35,12390.01,13075.37
VLG8539,VY8539,2021-07-03,A320,OSL,BCN,60.193901,11.1004,41.2971,2.07846,NO,ES,3.06,2252.53,2190.3773101134043,0.9724076083840855,806.3,20974.59,21780.89
VLG64NM,VY2117,2021-07-03,A321,BCN,AGP,41.2971,2.07846,36.6749,-4.49911,ES,ES,1.26,801.59,765.9939217775354,0.9555931608147998,689.1,9389.98,10079.08
VLG54N,,,A320,MAD,MAH,40.471926,-3.56264,39.862598,4.21865,ES,ES,1.06,774.01,664.4521407410277,0.8584542069753979,806.3,7897.83,8704.13
VLG7574,VY7574,2021-07-03,A320,BCN,BJL,41.2971,2.07846,13.338,-16.652201,ES,GM,4.87,3852.46,3600.013426389529,0.9344713316658781,806.3,35125.17,35931.47
VLG1DW,,,A20N,,TFS,,,28.0445,-16.5725,,ES,2.42,1945.0,1944.0235358234227,0.9994979618629423,685.35,15516.45,16201.8
VLG632R,VY2454,2021-07-03,A320,IBZ,AGP,38.872898,1.37312,36.6749,-4.49911,ES,ES,0.96,591.91,570.9311076251637,0.9645572935499717,806.3,6287.25,7093.55
VLG8354,VY8354,2021-07-03,A320,BIO,AMS,43.301102,-2.91061,52.308601,4.76389,ES,NL,1.79,1334.43,1152.552474008299,0.8637039589999468,806.3,12854.46,13660.76
VLG7YT,,,A20N,PMI,TFS,39.551701,2.73881,28.0445,-16.5725,ES,ES,3.06,2212.96,2187.9645461255705,0.9887049680633949,685.35,17530.92,18216.28
VLG313E,,,A321,BCN,PMI,41.2971,2.07846,39.551701,2.73881,ES,ES,0.46,217.84,201.97414078485818,0.9271673741501018,689.1,3432.7,4121.8
VLG48NC,,,A319,BCN,BHX,41.2971,2.07846,52.453899,-1.74803,ES,GB,2.02,1492.06,1273.7936752804214,0.8537147804246622,725.0,12872.62,13597.62
VLG925X,VY3002,2021-07-03,A320,BCN,LPA,41.2971,2.07846,27.9319,-15.3866,ES,ES,3.0,2210.79,2174.573030508505,0.9836180869772818,806.3,20605.42,21411.72
VLG3W,,,A20N,BOD,PMI,44.82865,-0.715356,39.551701,2.73881,FR,ES,1.03,703.67,651.9724581609121,0.926531553371484,685.35,6184.35,6869.71
VLG5XU,,,A321,,BCN,,,41.2971,2.07846,,ES,0.45,242.78,227.47869768392567,0.9369746176947263,689.1,3687.22,4376.32
VLG37SX,VY3212,2021-07-03,A20N,BCN,TFN,41.2971,2.07846,28.482752,-16.341707,ES,ES,2.99,2222.67,2194.5818224297977,0.9873628664758141,685.35,17603.92,18289.28
VLG2Q,,,A320,AGP,ACE,36.6749,-4.49911,28.945499,-13.6052,ES,ES,1.8,1286.73,1208.349140118145,0.9390852316477777,806.3,12432.58,13238.88
VLG15DD,,,A20N,SVQ,FUE,37.417999,-5.89311,28.4527,-13.8638,ES,ES,1.77,1288.34,1242.7464564405886,0.9646106279713342,685.35,10579.79,11265.15
VLG138P,,,A20N,FCO,HER,41.804532,12.251998,35.339699,25.1803,IT,GR,1.7,1443.33,1331.949404910913,0.9228308182542545,685.35,11744.98,12430.34
VLG6534,VY6534,2021-07-03,A320,BCN,CTA,41.2971,2.07846,37.466801,15.0664,ES,IT,1.54,1226.48,1193.3120129298384,0.9729567648309294,806.3,11899.7,12706.0
VLG1367,VY1367,2021-07-03,A320,FCO,ALC,41.804532,12.251998,38.2822,-0.558156,IT,ES,1.86,1208.79,1157.332675128683,0.9574307159462627,806.3,11743.24,12549.54
VLG58JJ,,,A320,PMI,LYS,39.551701,2.73881,45.725996,5.090139,ES,FR,1.11,801.65,712.6728324077179,0.8890074626179978,806.3,8142.29,8948.59
VLG36CB,VY2013,2021-07-03,A321,GRX,BCN,37.188702,-3.77736,41.2971,2.07846,ES,ES,1.05,745.14,680.1614947055176,0.9127969169626079,689.1,8813.89,9502.99
VLG6SH,,,A20N,SCQ,LPA,42.896301,-8.41514,27.9319,-15.3866,ES,ES,2.63,1898.86,1778.2694370922056,0.9364931785872607,685.35,15169.58,15854.93
VLG76Y,VY3188,2021-07-03,A320,ACE,ORY,28.945499,-13.6052,48.72333,2.37944,ES,FR,3.33,2676.37,2586.9877331320936,0.9666031726301273,806.3,24723.24,25529.54
VLG3MF,,,A321,BCN,NTE,41.2971,2.07846,47.153198,-1.61073,ES,FR,1.15,757.37,714.2608931296247,0.9430805196002281,689.1,8938.7,9627.8
VLG6804,VY6804,2021-07-03,A319,FLR,CPH,43.808558,11.202822,55.617900848389,12.656000137329,IT,DK,1.85,1326.36,1317.0874885897508,0.993009053793654,725.0,11548.01,12273.01
VLG82YW,,,A320,IBZ,BCN,38.872898,1.37312,41.2971,2.07846,ES,ES,0.6,325.34,276.1640126138499,0.8488473984565374,806.3,3929.57,4735.87
VLG457N,,,A320,,MXP,,,45.6306,8.72811,,IT,1.0,765.54,717.8181284781707,0.9376624715601677,806.3,7822.92,8629.22
VLG98XD,VY3695,2021-07-03,A20N,VLC,IBZ,39.4893,-0.481625,38.872898,1.37312,ES,ES,0.45,233.6,173.9413182739616,0.7446118076796302,685.35,2650.45,3335.8
VLG72SW,,,A20N,SVQ,ACE,37.417999,-5.89311,28.945499,-13.6052,ES,ES,1.72,1219.11,1183.3781721432297,0.9706902347968844,685.35,10059.34,10744.69
VLG3993,VY3993,2021-07-03,A320,MAH,SCQ,39.862598,4.21865,42.896301,-8.41514,ES,ES,1.82,1230.06,1105.518339080198,0.898751556086856,806.3,11931.36,12737.66
VLG3357,VY3357,2021-07-03,A320,PVK,FCO,38.925499,20.765301,41.804532,12.251998,GR,IT,1.32,822.29,788.6812429666145,0.9591278538795492,806.3,8324.84,9131.14
VLG398Z,VY1898,2021-07-03,A320,BCN,DUS,41.2971,2.07846,51.289501,6.76678,ES,DE,1.81,1338.36,1167.4565492286108,0.8723038264955699,806.3,12889.22,13695.52
VLG17KR,,,A320,,IBZ,,,38.872898,1.37312,,ES,1.08,898.57,882.7857246001713,0.9824340058094209,806.3,8999.5,9805.8
VLG58HJ,,,A320,PMI,AGP,39.551701,2.73881,36.6749,-4.49911,ES,ES,1.1,731.77,709.1506965865061,0.9690895999924923,806.3,7524.24,8330.54
VLG93MQ,,,A320,TNG,BCN,35.731741,-5.921459,41.2971,2.07846,MA,ES,1.45,1016.95,930.7083092654183,0.9151957414478767,806.3,10046.51,10852.81
VLG2458,VY2458,2021-07-03,A320,AGP,MAH,36.6749,-4.49911,39.862598,4.21865,ES,ES,1.17,891.62,839.0796212969002,0.9410731267769904,806.3,8938.03,9744.33
VLG7888,VY7888,2021-07-03,A320,BCN,DSS,41.2971,2.07846,14.670878,-17.072829,ES,SN,4.7,3717.53,3489.629737743716,0.9386957839597032,806.3,33931.78,34738.08
VLG3175,VY3175,2021-07-03,A320,OVD,IBZ,43.563599,-6.03462,38.872898,1.37312,ES,ES,1.22,946.24,809.3520077277616,0.8553348069493591,806.3,9421.12,10227.42
VLG2703,VY2703,2021-07-03,A320,OPO,BIO,41.2481002808,-8.68138980865,43.301102,-2.91061,PT,ES,0.91,622.67,526.6849851425562,0.8458493024275399,806.3,6559.3,7365.6
VLG8482,VY8482,2021-07-03,A320,BCN,FAO,41.2971,2.07846,37.015909,-7.970939,ES,PT,1.53,1020.97,987.477261838405,0.9671951789361146,806.3,10082.06,10888.36
VLG75CE,,,A320,AGP,MRS,36.6749,-4.49911,43.438088,5.2125,ES,FR,1.55,1224.45,1116.740565482553,0.9120344362632634,806.3,11881.74,12688.04
VLG6203,VY6203,2021-07-03,A320,BCN,GVA,41.2971,2.07846,46.238098,6.10895,ES,CH,1.07,825.27,637.4698810036843,0.7724379669728505,806.3,8351.2,9157.5
VLG559K,,,A321,BCN,LEI,41.2971,2.07846,36.843899,-2.3701,ES,ES,1.1,637.62,626.4656239201278,0.9825062324270377,689.1,7716.63,8405.73
VLG78UG,,,A320,BCN,IBZ,41.2971,2.07846,38.872898,1.37312,ES,ES,0.57,308.16,276.1640126138499,0.8961708612858575,806.3,3777.62,4583.92
VLG6514,VY6514,2021-07-03,A320,BCN,TRN,41.2971,2.07846,45.200802,7.64963,ES,IT,1.03,754.79,625.8480777134637,0.8291684809198104,806.3,7727.84,8534.14
VLG579Y,,,A321,BCN,MAH,41.2971,2.07846,39.862598,4.21865,ES,ES,0.5,272.77,241.05794119782644,0.883740665021177,689.1,3993.27,4682.37
VLG8A,,,A320,GRX,PMI,37.188702,-3.77736,39.551701,2.73881,ES,ES,1.0,721.24,625.7047935951982,0.8675403382995927,806.3,7431.1,8237.4
VLG25CH,,,A20N,BCN,MLA,41.2971,2.07846,35.845932,14.491546,ES,MT,1.59,1277.53,1234.2501532431886,0.9661222462432887,685.35,10498.53,11183.88
VLG8190,VY8190,2021-07-03,A320,ORY,MAH,48.72333,2.37944,39.862598,4.21865,FR,ES,1.42,1019.18,996.0363625080615,0.977291903793306,806.3,10066.23,10872.53
VLG13DG,VY1240,2021-07-03,A320,CWL,ALC,51.396702,-3.34333,38.2822,-0.558156,GB,ES,2.13,1531.81,1474.4756448015419,0.9625708441657529,806.3,14600.19,15406.49
VLG8P,,,A20N,ORY,,48.72333,2.37944,,,FR,,3.58,2810.0,2754.5852439748724,0.980279446254403,685.35,22019.36,22704.72
